empresa;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Empresa W;10030017;01/09/2023;2348.06;2298.06;;Bifásico;50
Empresa W;10030017;01/10/2023;3008.55;2958.55;;Bifásico;50
Empresa W;10030017;01/11/2023;3038.0;2217.89;;Bifásico;50
Empresa W;10030017;01/12/2023;3152.0;2549.21;;Bifásico;50
Empresa W;10030017;01/01/2024;2546.84;2496.84;;Bifásico;50
Empresa W;10030017;01/02/2024;2487.14;2437.14;;Bifásico;50
Empresa W;10030017;01/03/2024;2766.28;2716.28;;Bifásico;50
Empresa W;10030017;01/04/2024;2763.35;2713.35;;Bifásico;50
Empresa W;10030017;01/05/2024;3245.45;3195.45;;Bifásico;50
Empresa W;10030017;01/06/2024;1921.49;1871.49;;Bifásico;50
Empresa W;10030017;01/07/2024;2438.42;2388.42;;Bifásico;50
Empresa W;10030017;01/08/2024;2355.01;1709.16;;Bifásico;50
Empresa W;10030017;01/09/2024;3127.31;2340.37;;Bifásico;50
Empresa W;10030017;01/10/2024;3633.39;3583.39;;Bifásico;50
Empresa W;10030017;01/11/2024;3842.47;3792.47;;Bifásico;50
Empresa W;10030017;01/12/2024;3687.19;3637.19;7793.61;Bifásico;50
Empresa W;10030018;01/01/2023;765.37;665.37;;Trifásico;100
Empresa W;10030018;01/02/2023;739.73;639.73;;Trifásico;100
Empresa W;10030018;01/03/2023;832.66;732.66;;Trifásico;100
Empresa W;10030018;01/04/2023;832.91;732.91;;Trifásico;100
Empresa W;10030018;01/05/2023;986.41;886.41;;Trifásico;100
Empresa W;10030018;01/06/2023;579.5;359.52;;Trifásico;100
Empresa W;10030018;01/07/2023;524.32;424.32;;Trifásico;100
Empresa W;10030018;01/08/2023;555.52;455.52;;Trifásico;100
Empresa W;10030018;01/09/2023;721.22;621.22;;Trifásico;100
Empresa W;10030018;01/10/2023;924.1;824.1;;Trifásico;100
Empresa W;10030018;01/11/2023;933.14;833.14;;Trifásico;100
Empresa W;10030018;01/12/2023;968.16;868.16;;Trifásico;100
Empresa W;10030018;01/01/2024;775.49;675.49;;Trifásico;100
Empresa W;10030018;01/02/2024;751.11;651.11;;Trifásico;100
Empresa W;10030018;01/03/2024;856.05;756.05;;Trifásico;100
Empresa W;10030018;01/04/2024;854.8;596.2;;Trifásico;100
Empresa W;10030018;01/05/2024;994.71;894.71;;Trifásico;100
Empresa W;10030018;01/06/2024;602.9;502.9;;Trifásico;100
Empresa W;10030018;01/07/2024;745.25;645.25;;Trifásico;100
Empresa W;10030018;01/08/2024;691.68;521.27;;Trifásico;100
Empresa W;10030018;01/09/2024;929.37;829.37;;Trifásico;100
Empresa W;10030018;01/10/2024;1134.27;1034.27;;Trifásico;100
Empresa W;10030018;01/11/2024;1072.18;862.15;;Trifásico;100
Empresa W;10030018;01/12/2024;1114.67;1014.67;0.0;Trifásico;100
Empresa W;10030019;01/01/2023;2094.38;2044.38;;Bifásico;50
Empresa W;10030019;01/02/2023;2024.22;1617.0;;Bifásico;50
Empresa W;10030019;01/03/2023;2278.53;2228.53;;Bifásico;50
Empresa W;10030019;01/04/2023;2279.21;2229.21;;Bifásico;50
Empresa W;10030019;01/05/2023;2699.27;2649.27;;Bifásico;50
Empresa W;10030019;01/06/2023;1585.77;1535.77;;Bifásico;50
Empresa W;10030019;01/07/2023;1434.78;1384.78;;Bifásico;50
Empresa W;10030019;01/08/2023;1520.15;1364.84;;Bifásico;50
Empresa W;10030019;01/09/2023;1973.59;1923.59;;Bifásico;50
Empresa W;10030019;01/10/2023;2528.75;2276.13;;Bifásico;50
Empresa W;10030019;01/11/2023;2553.5;2503.5;;Bifásico;50
Empresa W;10030019;01/12/2023;2649.31;2599.31;;Bifásico;50
Empresa W;10030019;01/01/2024;2148.1;1532.48;;Bifásico;50
Empresa W;10030019;01/02/2024;2065.44;2015.44;;Bifásico;50
Empresa W;10030019;01/03/2024;2313.65;2263.65;;Bifásico;50
Empresa W;10030019;01/04/2024;2345.74;2295.74;;Bifásico;50
Empresa W;10030019;01/05/2024;2744.03;2107.26;;Bifásico;50
Empresa W;10030019;01/06/2024;1645.61;1242.61;;Bifásico;50
Empresa W;10030019;01/07/2024;1888.39;1838.39;;Bifásico;50
Empresa W;10030019;01/08/2024;2101.17;2051.17;;Bifásico;50
Empresa W;10030019;01/09/2024;2417.34;2367.34;;Bifásico;50
Empresa W;10030019;01/10/2024;3028.73;2978.73;;Bifásico;50
Empresa W;10030019;01/11/2024;3196.3;3146.3;;Bifásico;50
Empresa W;10030019;01/12/2024;3288.73;3238.73;12123.9;Bifásico;50
Empresa W;10030020;01/01/2023;1794.27;1694.27;;Trifásico;100
Empresa W;10030020;01/02/2023;1734.16;1634.16;;Trifásico;100
Empresa W;10030020;01/03/2023;1952.02;1743.24;;Trifásico;100
Empresa W;10030020;01/04/2023;1952.61;1852.61;;Trifásico;100
Empresa W;10030020;01/05/2023;2312.47;2212.47;;Trifásico;100
Empresa W;10030020;01/06/2023;1358.54;1258.54;;Trifásico;100
Empresa W;10030020;01/07/2023;1229.18;1129.18;;Trifásico;100
Empresa W;10030020;01/08/2023;1302.32;1202.32;;Trifásico;100
Empresa W;10030020;01/09/2023;1690.78;1242.4;;Trifásico;100
Empresa W;10030020;01/10/2023;2166.39;2066.39;;Trifásico;100
Empresa W;10030020;01/11/2023;2187.59;2087.59;;Trifásico;100
Empresa W;10030020;01/12/2023;2269.68;2169.68;;Trifásico;100
Empresa W;10030020;01/01/2024;1816.88;1207.83;;Trifásico;100
Empresa W;10030020;01/02/2024;1774.96;1426.51;;Trifásico;100
Empresa W;10030020;01/03/2024;1992.99;1731.96;;Trifásico;100
Empresa W;10030020;01/04/2024;1972.24;1711.9;;Trifásico;100
Empresa W;10030020;01/05/2024;2344.16;2244.16;;Trifásico;100
Empresa W;10030020;01/06/2024;1411.39;1311.39;;Trifásico;100
Empresa W;10030020;01/07/2024;1610.38;1510.38;;Trifásico;100
Empresa W;10030020;01/08/2024;1796.57;1696.57;;Trifásico;100
Empresa W;10030020;01/09/2024;2161.88;1448.56;;Trifásico;100
Empresa W;10030020;01/10/2024;2479.04;2379.04;;Trifásico;100
Empresa W;10030020;01/11/2024;2537.03;2437.03;;Trifásico;100
Empresa W;10030020;01/12/2024;2706.52;2271.67;0.0;Trifásico;100
Empresa W;10030021;01/01/2023;539.94;439.94;;Trifásico;100
Empresa W;10030021;01/02/2023;521.85;421.85;;Trifásico;100
Empresa W;10030021;01/03/2023;587.42;395.87;;Trifásico;100
Empresa W;10030021;01/04/2023;587.59;487.59;;Trifásico;100
Empresa W;10030021;01/05/2023;695.88;595.88;;Trifásico;100
Empresa W;10030021;01/06/2023;408.82;308.82;;Trifásico;100
Empresa W;10030021;01/07/2023;369.89;196.08;;Trifásico;100
Empresa W;10030021;01/08/2023;391.9;291.9;;Trifásico;100
Empresa W;10030021;01/09/2023;508.8;408.8;;Trifásico;100
Empresa W;10030021;01/10/2023;651.92;551.92;;Trifásico;100
Empresa W;10030021;01/11/2023;658.3;558.3;;Trifásico;100
Empresa W;10030021;01/12/2023;683.01;583.01;;Trifásico;100
Empresa W;10030021;01/01/2024;546.9;446.9;;Trifásico;100
Empresa W;10030021;01/02/2024;533.74;433.74;;Trifásico;100
Empresa W;10030021;01/03/2024;599.08;499.08;;Trifásico;100
Empresa W;10030021;01/04/2024;603.9;498.98;;Trifásico;100
Empresa W;10030021;01/05/2024;710.3;610.3;;Trifásico;100
Empresa W;10030021;01/06/2024;424.3;308.16;;Trifásico;100
Empresa W;10030021;01/07/2024;475.09;375.09;;Trifásico;100
Empresa W;10030021;01/08/2024;557.37;441.4;;Trifásico;100
Empresa W;10030021;01/09/2024;604.91;414.97;;Trifásico;100
Empresa W;10030021;01/10/2024;821.13;721.13;;Trifásico;100
Empresa W;10030021;01/11/2024;786.49;686.49;;Trifásico;100
Empresa W;10030021;01/12/2024;855.59;680.9;0.0;Trifásico;100
Empresa W;10030022;01/01/2023;1334.36;1304.36;;Monofásico;30
Empresa W;10030022;01/02/2023;1289.66;1259.66;;Monofásico;30
Empresa W;10030022;01/03/2023;1451.68;1421.68;;Monofásico;30
Empresa W;10030022;01/04/2023;1452.11;1419.68;;Monofásico;30
Empresa W;10030022;01/05/2023;1719.74;1689.74;;Monofásico;30
Empresa W;10030022;01/06/2023;1010.32;980.32;;Monofásico;30
Empresa W;10030022;01/07/2023;914.12;694.42;;Monofásico;30
Empresa W;10030022;01/08/2023;968.51;938.51;;Monofásico;30
Empresa W;10030022;01/09/2023;1257.4;1105.81;;Monofásico;30
Empresa W;10030022;01/10/2023;1611.1;1581.1;;Monofásico;30
Empresa W;10030022;01/11/2023;1626.87;1596.87;;Monofásico;30
Empresa W;10030022;01/12/2023;1687.91;1657.91;;Monofásico;30
Empresa W;10030022;01/01/2024;1360.08;1044.4;;Monofásico;30
Empresa W;10030022;01/02/2024;1328.45;1298.45;;Monofásico;30
Empresa W;10030022;01/03/2024;1466.9;1436.9;;Monofásico;30
Empresa W;10030022;01/04/2024;1469.73;1439.73;;Monofásico;30
Empresa W;10030022;01/05/2024;1735.66;1705.66;;Monofásico;30
Empresa W;10030022;01/06/2024;1033.91;986.97;;Monofásico;30
Empresa W;10030022;01/07/2024;1155.17;1125.17;;Monofásico;30
Empresa W;10030022;01/08/2024;1356.0;1326.0;;Monofásico;30
Empresa W;10030022;01/09/2024;1657.65;1627.65;;Monofásico;30
Empresa W;10030022;01/10/2024;1855.75;1825.75;;Monofásico;30
Empresa W;10030022;01/11/2024;1915.15;1885.15;;Monofásico;30
Empresa W;10030022;01/12/2024;2078.31;2048.31;9682.39;Monofásico;30
Empresa W;10030023;01/01/2023;909.3;660.28;;Monofásico;30
Empresa W;10030023;01/02/2023;878.83;848.83;;Monofásico;30
Empresa W;10030023;01/03/2023;989.24;959.24;;Monofásico;30
Empresa W;10030023;01/04/2023;989.54;917.74;;Monofásico;30
Empresa W;10030023;01/05/2023;1171.91;1141.91;;Monofásico;30
Empresa W;10030023;01/06/2023;688.48;658.48;;Monofásico;30
Empresa W;10030023;01/07/2023;622.92;592.92;;Monofásico;30
Empresa W;10030023;01/08/2023;659.99;629.99;;Monofásico;30
Empresa W;10030023;01/09/2023;856.85;826.85;;Monofásico;30
Empresa W;10030023;01/10/2023;1097.88;1028.4;;Monofásico;30
Empresa W;10030023;01/11/2023;1108.62;1078.62;;Monofásico;30
Empresa W;10030023;01/12/2023;1150.22;1120.22;;Monofásico;30
Empresa W;10030023;01/01/2024;926.81;896.81;;Monofásico;30
Empresa W;10030023;01/02/2024;893.88;863.88;;Monofásico;30
Empresa W;10030023;01/03/2024;1004.77;969.81;;Monofásico;30
Empresa W;10030023;01/04/2024;1002.28;972.28;;Monofásico;30
Empresa W;10030023;01/05/2024;1193.99;1163.99;;Monofásico;30
Empresa W;10030023;01/06/2024;713.35;683.35;;Monofásico;30
Empresa W;10030023;01/07/2024;861.73;831.73;;Monofásico;30
Empresa W;10030023;01/08/2024;860.54;830.54;;Monofásico;30
Empresa W;10030023;01/09/2024;1094.86;1064.86;;Monofásico;30
Empresa W;10030023;01/10/2024;1331.53;1012.52;;Monofásico;30
Empresa W;10030023;01/11/2024;1317.53;1287.53;;Monofásico;30
Empresa W;10030023;01/12/2024;1383.76;1348.68;0.0;Monofásico;30
Empresa W;10030024;01/01/2023;981.95;951.95;;Monofásico;30
Empresa W;10030024;01/02/2023;949.06;919.06;;Monofásico;30
Empresa W;10030024;01/03/2023;1068.29;1038.29;;Monofásico;30
Empresa W;10030024;01/04/2023;1068.61;1038.61;;Monofásico;30
Empresa W;10030024;01/05/2023;1265.55;1235.55;;Monofásico;30
Empresa W;10030024;01/06/2023;743.49;713.49;;Monofásico;30
Empresa W;10030024;01/07/2023;672.7;642.7;;Monofásico;30
Empresa W;10030024;01/08/2023;712.72;682.72;;Monofásico;30
Empresa W;10030024;01/09/2023;925.32;895.32;;Monofásico;30
Empresa W;10030024;01/10/2023;1185.6;1155.6;;Monofásico;30
Empresa W;10030024;01/11/2023;1197.21;1167.21;;Monofásico;30
Empresa W;10030024;01/12/2023;1242.13;1212.13;;Monofásico;30
Empresa W;10030024;01/01/2024;1002.61;885.17;;Monofásico;30
Empresa W;10030024;01/02/2024;962.53;867.8;;Monofásico;30
Empresa W;10030024;01/03/2024;1098.65;1068.65;;Monofásico;30
Empresa W;10030024;01/04/2024;1085.36;1055.36;;Monofásico;30
Empresa W;10030024;01/05/2024;1276.94;1126.29;;Monofásico;30
Empresa W;10030024;01/06/2024;769.75;605.03;;Monofásico;30
Empresa W;10030024;01/07/2024;941.3;911.3;;Monofásico;30
Empresa W;10030024;01/08/2024;961.43;931.43;;Monofásico;30
Empresa W;10030024;01/09/2024;1207.85;1177.85;;Monofásico;30
Empresa W;10030024;01/10/2024;1495.6;1465.6;;Monofásico;30
Empresa W;10030024;01/11/2024;1487.73;1054.12;;Monofásico;30
Empresa W;10030024;01/12/2024;1505.68;1179.84;0.0;Monofásico;30
Empresa W;10030025;01/01/2023;2429.34;1642.61;;Trifásico;100
Empresa W;10030025;01/02/2023;2347.96;2247.96;;Trifásico;100
Empresa W;10030025;01/03/2023;2642.94;2542.94;;Trifásico;100
Empresa W;10030025;01/04/2023;2643.73;2543.73;;Trifásico;100
Empresa W;10030025;01/05/2023;3130.97;2385.15;;Trifásico;100
Empresa W;10030025;01/06/2023;1839.39;1739.39;;Trifásico;100
Empresa W;10030025;01/07/2023;1664.25;1564.25;;Trifásico;100
Empresa W;10030025;01/08/2023;1763.28;1269.18;;Trifásico;100
Empresa W;10030025;01/09/2023;2289.23;2189.23;;Trifásico;100
Empresa W;10030025;01/10/2023;2933.17;2833.17;;Trifásico;100
Empresa W;10030025;01/11/2023;2961.88;2235.6;;Trifásico;100
Empresa W;10030025;01/12/2023;3073.02;2973.02;;Trifásico;100
Empresa W;10030025;01/01/2024;2472.73;2372.73;;Trifásico;100
Empresa W;10030025;01/02/2024;2384.66;2284.66;;Trifásico;100
Empresa W;10030025;01/03/2024;2701.67;2601.67;;Trifásico;100
Empresa W;10030025;01/04/2024;2707.21;2607.21;;Trifásico;100
Empresa W;10030025;01/05/2024;3179.3;2766.48;;Trifásico;100
Empresa W;10030025;01/06/2024;1917.72;1817.72;;Trifásico;100
Empresa W;10030025;01/07/2024;2138.2;1956.37;;Trifásico;100
Empresa W;10030025;01/08/2024;2172.12;2072.12;;Trifásico;100
Empresa W;10030025;01/09/2024;2959.46;2583.32;;Trifásico;100
Empresa W;10030025;01/10/2024;3429.79;2552.04;;Trifásico;100
Empresa W;10030025;01/11/2024;3568.81;3468.81;;Trifásico;100
Empresa W;10030025;01/12/2024;3676.15;3576.15;7450.22;Trifásico;100
Empresa W;10030026;01/01/2023;545.85;515.85;;Monofásico;30
Empresa W;10030026;01/02/2023;527.56;497.56;;Monofásico;30
Empresa W;10030026;01/03/2023;593.84;563.84;;Monofásico;30
Empresa W;10030026;01/04/2023;594.02;511.87;;Monofásico;30
Empresa W;10030026;01/05/2023;703.49;673.49;;Monofásico;30
Empresa W;10030026;01/06/2023;413.29;383.29;;Monofásico;30
Empresa W;10030026;01/07/2023;373.94;343.94;;Monofásico;30
Empresa W;10030026;01/08/2023;396.19;366.19;;Monofásico;30
Empresa W;10030026;01/09/2023;514.36;484.36;;Monofásico;30
Empresa W;10030026;01/10/2023;659.05;629.05;;Monofásico;30
Empresa W;10030026;01/11/2023;665.5;592.99;;Monofásico;30
Empresa W;10030026;01/12/2023;690.47;660.47;;Monofásico;30
Empresa W;10030026;01/01/2024;563.18;533.18;;Monofásico;30
Empresa W;10030026;01/02/2024;536.22;506.22;;Monofásico;30
Empresa W;10030026;01/03/2024;604.06;574.06;;Monofásico;30
Empresa W;10030026;01/04/2024;609.96;438.94;;Monofásico;30
Empresa W;10030026;01/05/2024;716.67;686.67;;Monofásico;30
Empresa W;10030026;01/06/2024;426.54;396.54;;Monofásico;30
Empresa W;10030026;01/07/2024;532.08;502.08;;Monofásico;30
Empresa W;10030026;01/08/2024;570.24;540.24;;Monofásico;30
Empresa W;10030026;01/09/2024;640.09;610.09;;Monofásico;30
Empresa W;10030026;01/10/2024;795.06;743.7;;Monofásico;30
Empresa W;10030026;01/11/2024;783.18;753.18;;Monofásico;30
Empresa W;10030026;01/12/2024;793.25;763.25;3542.83;Monofásico;30
Empresa W;10030027;01/01/2023;1314.75;1104.05;;Monofásico;30
Empresa W;10030027;01/02/2023;1270.7;885.2;;Monofásico;30
Empresa W;10030027;01/03/2023;1430.34;1400.34;;Monofásico;30
Empresa W;10030027;01/04/2023;1430.77;1183.2;;Monofásico;30
Empresa W;10030027;01/05/2023;1694.46;1468.58;;Monofásico;30
Empresa W;10030027;01/06/2023;995.47;965.47;;Monofásico;30
Empresa W;10030027;01/07/2023;900.68;870.68;;Monofásico;30
Empresa W;10030027;01/08/2023;954.27;873.67;;Monofásico;30
Empresa W;10030027;01/09/2023;1238.92;1208.92;;Monofásico;30
Empresa W;10030027;01/10/2023;1587.42;1557.42;;Monofásico;30
Empresa W;10030027;01/11/2023;1602.95;1109.6;;Monofásico;30
Empresa W;10030027;01/12/2023;1663.1;1633.1;;Monofásico;30
Empresa W;10030027;01/01/2024;1346.73;1316.73;;Monofásico;30
Empresa W;10030027;01/02/2024;1303.76;973.89;;Monofásico;30
Empresa W;10030027;01/03/2024;1447.65;1417.65;;Monofásico;30
Empresa W;10030027;01/04/2024;1450.25;1237.95;;Monofásico;30
Empresa W;10030027;01/05/2024;1710.7;1680.7;;Monofásico;30
Empresa W;10030027;01/06/2024;1030.44;1000.44;;Monofásico;30
Empresa W;10030027;01/07/2024;1139.12;883.06;;Monofásico;30
Empresa W;10030027;01/08/2024;1247.5;1217.5;;Monofásico;30
Empresa W;10030027;01/09/2024;1539.94;1509.94;;Monofásico;30
Empresa W;10030027;01/10/2024;1805.2;1775.2;;Monofásico;30
Empresa W;10030027;01/11/2024;2005.27;1919.57;;Monofásico;30
Empresa W;10030027;01/12/2024;2018.93;1988.93;5505.18;Monofásico;30
Empresa W;10030028;01/01/2023;2396.78;2346.78;;Bifásico;50
Empresa W;10030028;01/02/2023;2316.49;2266.49;;Bifásico;50
Empresa W;10030028;01/03/2023;2607.52;2557.52;;Bifásico;50
Empresa W;10030028;01/04/2023;2608.3;2558.3;;Bifásico;50
Empresa W;10030028;01/05/2023;3089.0;2284.59;;Bifásico;50
Empresa W;10030028;01/06/2023;1814.74;1764.74;;Bifásico;50
Empresa W;10030028;01/07/2023;1641.94;1559.14;;Bifásico;50
Empresa W;10030028;01/08/2023;1739.64;1689.64;;Bifásico;50
Empresa W;10030028;01/09/2023;2258.55;2208.55;;Bifásico;50
Empresa W;10030028;01/10/2023;2893.86;2032.65;;Bifásico;50
Empresa W;10030028;01/11/2023;2922.18;2872.18;;Bifásico;50
Empresa W;10030028;01/12/2023;3031.84;2981.84;;Bifásico;50
Empresa W;10030028;01/01/2024;2460.0;2410.0;;Bifásico;50
Empresa W;10030028;01/02/2024;2380.4;2221.5;;Bifásico;50
Empresa W;10030028;01/03/2024;2653.64;2603.64;;Bifásico;50
Empresa W;10030028;01/04/2024;2665.91;2143.23;;Bifásico;50
Empresa W;10030028;01/05/2024;3163.52;3113.52;;Bifásico;50
Empresa W;10030028;01/06/2024;1849.77;1799.77;;Bifásico;50
Empresa W;10030028;01/07/2024;2147.28;2097.28;;Bifásico;50
Empresa W;10030028;01/08/2024;2228.95;2178.95;;Bifásico;50
Empresa W;10030028;01/09/2024;2987.91;2937.91;;Bifásico;50
Empresa W;10030028;01/10/2024;3653.34;3068.12;;Bifásico;50
Empresa W;10030028;01/11/2024;3595.1;3545.1;;Bifásico;50
Empresa W;10030028;01/12/2024;3569.15;3519.15;16740.78;Bifásico;50
Empresa W;10030029;01/01/2023;336.24;267.18;;Bifásico;50
Empresa W;10030029;01/02/2023;324.98;274.98;;Bifásico;50
Empresa W;10030029;01/03/2023;365.8;315.8;;Bifásico;50
Empresa W;10030029;01/04/2023;365.91;315.91;;Bifásico;50
Empresa W;10030029;01/05/2023;433.35;383.35;;Bifásico;50
Empresa W;10030029;01/06/2023;254.59;204.59;;Bifásico;50
Empresa W;10030029;01/07/2023;230.35;154.18;;Bifásico;50
Empresa W;10030029;01/08/2023;244.05;170.91;;Bifásico;50
Empresa W;10030029;01/09/2023;316.85;266.85;;Bifásico;50
Empresa W;10030029;01/10/2023;405.98;355.98;;Bifásico;50
Empresa W;10030029;01/11/2023;409.95;359.95;;Bifásico;50
Empresa W;10030029;01/12/2023;425.33;375.33;;Bifásico;50
Empresa W;10030029;01/01/2024;344.21;294.21;;Bifásico;50
Empresa W;10030029;01/02/2024;330.72;280.72;;Bifásico;50
Empresa W;10030029;01/03/2024;375.36;312.76;;Bifásico;50
Empresa W;10030029;01/04/2024;371.07;321.07;;Bifásico;50
Empresa W;10030029;01/05/2024;441.42;391.42;;Bifásico;50
Empresa W;10030029;01/06/2024;258.52;178.1;;Bifásico;50
Empresa W;10030029;01/07/2024;334.98;284.98;;Bifásico;50
Empresa W;10030029;01/08/2024;314.29;256.48;;Bifásico;50
Empresa W;10030029;01/09/2024;413.73;363.73;;Bifásico;50
Empresa W;10030029;01/10/2024;492.4;442.4;;Bifásico;50
Empresa W;10030029;01/11/2024;478.99;428.99;;Bifásico;50
Empresa W;10030029;01/12/2024;509.94;354.88;0.0;Bifásico;50
Empresa W;10030030;01/01/2023;1243.94;1003.43;;Trifásico;100
Empresa W;10030030;01/02/2023;1202.27;1102.27;;Trifásico;100
Empresa W;10030030;01/03/2023;1353.31;1253.31;;Trifásico;100
Empresa W;10030030;01/04/2023;1353.71;1253.71;;Trifásico;100
Empresa W;10030030;01/05/2023;1603.2;1503.2;;Trifásico;100
Empresa W;10030030;01/06/2023;941.85;802.42;;Trifásico;100
Empresa W;10030030;01/07/2023;852.17;752.17;;Trifásico;100
Empresa W;10030030;01/08/2023;902.88;802.88;;Trifásico;100
Empresa W;10030030;01/09/2023;1172.19;964.02;;Trifásico;100
Empresa W;10030030;01/10/2023;1501.92;1401.92;;Trifásico;100
Empresa W;10030030;01/11/2023;1516.62;1416.62;;Trifásico;100
Empresa W;10030030;01/12/2023;1573.53;1473.53;;Trifásico;100
Empresa W;10030030;01/01/2024;1270.51;1170.51;;Trifásico;100
Empresa W;10030030;01/02/2024;1241.01;1141.01;;Trifásico;100
Empresa W;10030030;01/03/2024;1385.39;1285.39;;Trifásico;100
Empresa W;10030030;01/04/2024;1388.55;1288.55;;Trifásico;100
Empresa W;10030030;01/05/2024;1641.33;1541.33;;Trifásico;100
Empresa W;10030030;01/06/2024;961.87;861.87;;Trifásico;100
Empresa W;10030030;01/07/2024;1169.43;1034.86;;Trifásico;100
Empresa W;10030030;01/08/2024;1271.34;1171.34;;Trifásico;100
Empresa W;10030030;01/09/2024;1412.32;1312.32;;Trifásico;100
Empresa W;10030030;01/10/2024;1839.85;1739.85;;Trifásico;100
Empresa W;10030030;01/11/2024;1759.43;1659.43;;Trifásico;100
Empresa W;10030030;01/12/2024;1823.0;1723.0;5182.52;Trifásico;100
Empresa W;10030031;01/01/2023;1117.46;829.32;;Bifásico;50
Empresa W;10030031;01/02/2023;1080.03;730.8;;Bifásico;50
Empresa W;10030031;01/03/2023;1215.71;1165.71;;Bifásico;50
Empresa W;10030031;01/04/2023;1216.08;1166.08;;Bifásico;50
Empresa W;10030031;01/05/2023;1440.2;1057.92;;Bifásico;50
Empresa W;10030031;01/06/2023;846.09;604.81;;Bifásico;50
Empresa W;10030031;01/07/2023;765.53;630.31;;Bifásico;50
Empresa W;10030031;01/08/2023;811.08;761.08;;Bifásico;50
Empresa W;10030031;01/09/2023;1053.01;1003.01;;Bifásico;50
Empresa W;10030031;01/10/2023;1349.22;1299.22;;Bifásico;50
Empresa W;10030031;01/11/2023;1362.42;1312.42;;Bifásico;50
Empresa W;10030031;01/12/2023;1413.55;1363.55;;Bifásico;50
Empresa W;10030031;01/01/2024;1147.02;1097.02;;Bifásico;50
Empresa W;10030031;01/02/2024;1114.67;862.49;;Bifásico;50
Empresa W;10030031;01/03/2024;1251.05;1201.05;;Bifásico;50
Empresa W;10030031;01/04/2024;1233.23;1183.23;;Bifásico;50
Empresa W;10030031;01/05/2024;1459.61;1409.61;;Bifásico;50
Empresa W;10030031;01/06/2024;863.42;813.42;;Bifásico;50
Empresa W;10030031;01/07/2024;1024.91;964.59;;Bifásico;50
Empresa W;10030031;01/08/2024;1060.0;713.62;;Bifásico;50
Empresa W;10030031;01/09/2024;1307.14;1257.14;;Bifásico;50
Empresa W;10030031;01/10/2024;1658.11;1608.11;;Bifásico;50
Empresa W;10030031;01/11/2024;1631.22;1581.22;;Bifásico;50
Empresa W;10030031;01/12/2024;1740.27;1690.27;5774.21;Bifásico;50
Empresa W;10030032;01/01/2023;2364.39;2017.64;;Trifásico;100
Empresa W;10030032;01/02/2023;2285.18;2047.05;;Trifásico;100
Empresa W;10030032;01/03/2023;2572.27;2288.46;;Trifásico;100
Empresa W;10030032;01/04/2023;2573.04;1886.41;;Trifásico;100
Empresa W;10030032;01/05/2023;3047.25;2947.25;;Trifásico;100
Empresa W;10030032;01/06/2023;1790.21;1690.21;;Trifásico;100
Empresa W;10030032;01/07/2023;1619.75;1519.75;;Trifásico;100
Empresa W;10030032;01/08/2023;1716.13;1599.28;;Trifásico;100
Empresa W;10030032;01/09/2023;2228.02;2128.02;;Trifásico;100
Empresa W;10030032;01/10/2023;2854.75;2754.75;;Trifásico;100
Empresa W;10030032;01/11/2023;2882.69;2782.69;;Trifásico;100
Empresa W;10030032;01/12/2023;2990.86;2890.86;;Trifásico;100
Empresa W;10030032;01/01/2024;2426.05;1781.11;;Trifásico;100
Empresa W;10030032;01/02/2024;2323.7;2223.7;;Trifásico;100
Empresa W;10030032;01/03/2024;2598.45;2498.45;;Trifásico;100
Empresa W;10030032;01/04/2024;2623.31;2523.31;;Trifásico;100
Empresa W;10030032;01/05/2024;3098.08;2998.08;;Trifásico;100
Empresa W;10030032;01/06/2024;1857.99;1757.99;;Trifásico;100
Empresa W;10030032;01/07/2024;2065.71;1965.71;;Trifásico;100
Empresa W;10030032;01/08/2024;2235.62;2135.62;;Trifásico;100
Empresa W;10030032;01/09/2024;2741.51;2052.67;;Trifásico;100
Empresa W;10030032;01/10/2024;3598.27;2705.67;;Trifásico;100
Empresa W;10030032;01/11/2024;3601.47;3501.47;;Trifásico;100
Empresa W;10030032;01/12/2024;3681.4;3353.2;0.0;Trifásico;100
Empresa W;10030033;01/01/2023;2162.97;2132.97;;Monofásico;30
Empresa W;10030033;01/02/2023;2090.52;1618.63;;Monofásico;30
Empresa W;10030033;01/03/2023;2353.15;2323.15;;Monofásico;30
Empresa W;10030033;01/04/2023;2353.85;2323.85;;Monofásico;30
Empresa W;10030033;01/05/2023;2787.67;2757.67;;Monofásico;30
Empresa W;10030033;01/06/2023;1637.71;1607.71;;Monofásico;30
Empresa W;10030033;01/07/2023;1481.77;1451.77;;Monofásico;30
Empresa W;10030033;01/08/2023;1569.94;1539.94;;Monofásico;30
Empresa W;10030033;01/09/2023;2038.22;1530.07;;Monofásico;30
Empresa W;10030033;01/10/2023;2611.56;2197.05;;Monofásico;30
Empresa W;10030033;01/11/2023;2637.12;2607.12;;Monofásico;30
Empresa W;10030033;01/12/2023;2736.08;2537.88;;Monofásico;30
Empresa W;10030033;01/01/2024;2224.11;1589.56;;Monofásico;30
Empresa W;10030033;01/02/2024;2152.1;2122.1;;Monofásico;30
Empresa W;10030033;01/03/2024;2421.81;2391.81;;Monofásico;30
Empresa W;10030033;01/04/2024;2406.45;2376.45;;Monofásico;30
Empresa W;10030033;01/05/2024;2813.28;2783.28;;Monofásico;30
